property,EconomicOperands
immediately,Attributes
annual,Attributes
revenues,EconomicOperands
employees,EconomicOperands
per,FunctionWords
member,EconomicOperands
subclauses,LegalReferences
Price,EconomicOperands
Index,EconomicOperands
for All,FunctionWords
Consumers,EconomicOperands
Statistics,EconomicOperands
principal,EconomicOperands
out of,FunctionWords
Affiliated groups,EconomicOperands
Independently procured insurance,EconomicOperands
Association,EconomicOperands
permitted,RegulatoryOperators
Non-admitted insurance model act,EconomicOperands
Nonadmitted insurer,EconomicOperands
section 2a4,LegalReferences
the Liability Risk Retention Act of 1986 15 USC 3901a4,LegalReferences
Premium tax,EconomicOperands
fee,EconomicOperands
charge,EconomicOperands
deposits,EconomicOperands
assessments,EconomicOperands
registration,EconomicOperands
Qualified risk manager,EconomicOperands
employee,EconomicOperands
provides,EconomicOperands
purchase,EconomicOperands
years,EconomicOperands
Chartered,EconomicOperands
Property,EconomicOperands
Underwriter,EconomicOperands
Risk Management,EconomicOperands
ARM,EconomicOperands
Risk,EconomicOperands
Manager,EconomicOperands
CRM,EconomicOperands
Research,EconomicOperands
competency,EconomicOperands
Reinsurance,EconomicOperands
Surplus lines broker,EconomicOperands
corporation,EconomicOperands
Credit,EconomicOperands
State of domicile,EconomicOperands
ceding insurer,EconomicOperands
similar to,FunctionWords
domiciliary State,EconomicOperands
they,FunctionWords
rights,EconomicOperands
title 9,LegalReferences
ceding insurers,EconomicOperands
reinsurer,EconomicOperands
Domiciliary state,EconomicOperands
states,EconomicOperands
Ceding insurer,EconomicOperands
purchases,EconomicOperands
Domiciliary State,EconomicOperands
Reinsurer,EconomicOperands
principally,EconomicOperands
subsection,LegalReferences
Pay It Back Act,LegalReferences
Amendment,Other
TARP,EconomicOperands
the Emergency Economic Stabilization Act of 2008 12 USC 5225a,LegalReferences
the Pay It Back Act,LegalReferences
became,EconomicOperands
obligation,EconomicOperands
the Emergency Economic Stabilization Act of 2008 12 USC 5216,LegalReferences
every,FunctionWords
6 months,Attributes
Amendments,Other
Economic Recovery Act of 2008,LegalReferences
Sale,EconomicOperands
Fannie Mae,EconomicOperands
obligations,EconomicOperands
Section 304g2,LegalReferences
the Federal National Mortgage Association Charter Act 12 USC 1719g2,LegalReferences
subparagraph C,LegalReferences
General,FunctionWords
acquired,EconomicOperands
prohibited,EconomicOperands
increases,EconomicOperands
Section 306l2,LegalReferences
the Federal Home Loan Mortgage Corporation Act 12 USC 1455l2,LegalReferences
Section 11l2,LegalReferences
the Federal Home Loan Bank Act 12 USC 1431l2,LegalReferences
periodic,Attributes
commitment,EconomicOperands
stock,EconomicOperands
mortgage-backed security,EconomicOperands
section 1117,LegalReferences
Law,EconomicOperands
housing,EconomicOperands
Section 1607,LegalReferences
Withdrawal,EconomicOperands
Title XVI,LegalReferences
withdraws,EconomicOperands
Section 1603,LegalReferences
interest,EconomicOperands
Investor protections,EconomicOperands
improvements,EconomicOperands
Securities Reform Act of 2010,LegalReferences
investor protection,EconomicOperands
Investor,EconomicOperands
strategies,EconomicOperands
fee structures,EconomicOperands
investor,EconomicOperands
confidence,EconomicOperands
integrity,EconomicOperands
commissions,EconomicOperands
interests,EconomicOperands
senior,EconomicOperands
represent,EconomicOperands
equity,EconomicOperands
debt,EconomicOperands
investors,EconomicOperands
mutual funds,EconomicOperands
reputations,EconomicOperands
Term,Other
Members,EconomicOperands
agents,EconomicOperands
because of,LogicalConnectors
Chairman,EconomicOperands
chairman,EconomicOperands
secretary,EconomicOperands
Frequency of,EconomicOperands
Compensation,EconomicOperands
expenses,EconomicOperands
exceed,EconomicOperands
section 5316,LegalReferences
performance,EconomicOperands
away from,FunctionWords
home,EconomicOperands
Government,EconomicOperands
section 5703b,LegalReferences
Advisory Committee Act,LegalReferences
The Federal Advisory Committee Act 5 USC App,LegalReferences
testing,EconomicOperands
the Securities Act of 1933 15 USC 77s,LegalReferences
For the purpose of,LogicalConnectors
considering,LogicalConnectors
engaging,EconomicOperands
the Paperwork Reduction Act 44 USC 3501 et seq,LegalReferences
brokers,EconomicOperands
dealers,EconomicOperands
investment advisers,EconomicOperands
Definition,EconomicOperands
retail customer,EconomicOperands
advice,EconomicOperands
uses,EconomicOperands
evaluate,RegulatoryOperators
retail customers,EconomicOperands
frequency of,EconomicOperands
standard,EconomicOperands
courts,EconomicOperands
definition,EconomicOperands
result,EconomicOperands
relationships,EconomicOperands
fraud,EconomicOperands
profitability,EconomicOperands
duty of care,EconomicOperands
Content,Other
commence,EconomicOperands
customers,EconomicOperands
Establish,RegulatoryOperators
Fiduciary,EconomicOperands
Brokers,EconomicOperands
Dealers,EconomicOperands
Securities Exchange Act of 1934,EconomicOperands
Section 15,LegalReferences
the Securities Exchange Act of 1934 15 USC 78o,LegalReferences
Conduct,EconomicOperands
customer,EconomicOperands
section 211,LegalReferences
itself,FunctionWords
violation,EconomicOperands
Where,FunctionWords
sells,EconomicOperands
disclosures,EconomicOperands
conflicts of interest,EconomicOperands
Investment advisers Act of 1940,LegalReferences
Section 211,LegalReferences
subsections,LegalReferences
for all,FunctionWords
In accordance with,LogicalConnectors
private fund,EconomicOperands
managed,EconomicOperands
Retail customer,EconomicOperands
Harmonization,EconomicOperands
Securities exchange act of 1934,EconomicOperands
subsection g1,LegalReferences
violations,EconomicOperands
sanctions,EconomicOperands
sanction,EconomicOperands
Investment advisers act of 1940,LegalReferences
subsection g2,LegalReferences
need,EconomicOperands
having,FunctionWords
self-regulatory organizations,EconomicOperands
Commissions,EconomicOperands
broker-dealers,EconomicOperands
the Securities Exchange Act of 1934 15 USC 78d,LegalReferences
In General,FunctionWords
perspective,EconomicOperands
ceases,EconomicOperands
independent,EconomicOperands
research,EconomicOperands
powers,EconomicOperands
Functions of,EconomicOperands
benefit,EconomicOperands
service providers,EconomicOperands
self-regulatory organization,EconomicOperands
most,FunctionWords
subclause III,LegalReferences
reasons for,EconomicOperands
Independence,EconomicOperands
Management,EconomicOperands
formal,EconomicOperands
Filing,Other
Section 19b,LegalReferences
the Securities Exchange Act of 1934 15 USC 78sb,LegalReferences
Approval,RegulatoryOperators
process,EconomicOperands
approve,RegulatoryOperators
disapprove,RegulatoryOperators
Order,EconomicOperands
subclause II,LegalReferences
clause I,LegalReferences
Time,EconomicOperands
Result,EconomicOperands
begin,EconomicOperands
together with,LogicalConnectors
filing date,EconomicOperands
inform,EconomicOperands
Section 19b1,LegalReferences
Section 19b3,LegalReferences
second,LogicalConnectors
sentence,Other
read,Other
At,FunctionWords
takes,FunctionWords
paragraph 2B,LegalReferences
Section,LegalReferences
subclause I,LegalReferences
content,Other
intermediaries,EconomicOperands
investment services,EconomicOperands
need to,FunctionWords
product,EconomicOperands
shares,EconomicOperands
transparency,EconomicOperands
and conflicts of interests,EconomicOperands
private,EconomicOperands
Financial Literacy,EconomicOperands
strategy,EconomicOperands
goals,EconomicOperands
2 years,Attributes
past,FunctionWords
investor protections,EconomicOperands
Disclosures,EconomicOperands
efficiency,EconomicOperands
formation,EconomicOperands
and risks,EconomicOperands
incentive,EconomicOperands
conflicts,EconomicOperands
Settlements,EconomicOperands
securities markets,EconomicOperands
Regulation,EconomicOperands
previously,LogicalConnectors
Registration,EconomicOperands
Investment Adviser,EconomicOperands
advantages and disadvantages,EconomicOperands
method,EconomicOperands
themselves,FunctionWords
titles,LegalReferences
role of,EconomicOperands
and risk management,EconomicOperands
professional standards,EconomicOperands
professional,EconomicOperands
Recommendations,EconomicOperands
section 914,LegalReferences
describes,Other
evaluates,RegulatoryOperators
paragraph 6,LegalReferences
them,FunctionWords
prohibition,RegulatoryOperators
Investment Advisers Act of 1940,LegalReferences
Section 205,LegalReferences
Whistleblower,EconomicOperands
The Securities Exchange Act of 1934 15 USC 78a et seq,LegalReferences
whistleblower,EconomicOperands
incentives,EconomicOperands
Covered judicial or administrative action,EconomicOperands
covered judicial or administrative action,EconomicOperands
monetary sanctions,EconomicOperands
Original information,EconomicOperands
original information,EconomicOperands
news,EconomicOperands
Monetary sanctions,EconomicOperands
section 308b,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7246b,LegalReferences
Related action,EconomicOperands
related action,EconomicOperands
subclauses I through IV,LegalReferences
whistleblowers,EconomicOperands
10 percent,Attributes
total,Attributes
related actions,EconomicOperands
Discretion,EconomicOperands
Criteria,EconomicOperands
gains,EconomicOperands
financial statements,EconomicOperands
whom,FunctionWords
section 10A,LegalReferences
Permitted,RegulatoryOperators
makes,FunctionWords
claim,EconomicOperands
Prior,EconomicOperands
section 706,LegalReferences
limitation,EconomicOperands
funding,EconomicOperands
section 4i,LegalReferences
Deposits,EconomicOperands
credits,EconomicOperands
section 308,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7246,LegalReferences
exceeds,EconomicOperands
investments,EconomicOperands
Investments,EconomicOperands
Amounts,EconomicOperands
Interest,EconomicOperands
types,EconomicOperands
audited financial statements,EconomicOperands
Prohibition,RegulatoryOperators
the Sarbanes-Oxley Act of 2002 15 USC 7201 et seq,LegalReferences
section 1513e,LegalReferences
title 18,LegalReferences
Cause,EconomicOperands
6 years,Attributes
right,EconomicOperands
times,EconomicOperands
subparagraphs B and C,LegalReferences
Availability,EconomicOperands
Without,FunctionWords
foreign law enforcement authority,EconomicOperands
subclauses I through VI,LegalReferences
Foreign,EconomicOperands
subclauses VII and VIII,LegalReferences
Rights,EconomicOperands
Provision,EconomicOperands
nationally recognized statistical rating organizations,EconomicOperands
section 3a,LegalReferences
Private,EconomicOperands
and regulation,EconomicOperands
responding,EconomicOperands
applications,EconomicOperands
mechanism,EconomicOperands
committee,EconomicOperands
section 552b3,LegalReferences
Securities Act of 1933,EconomicOperands
Section 20d3A,LegalReferences
the Securities Act of 1933,LegalReferences
the Sarbanes-Oxley Act of 2002,LegalReferences
Investment Company Act of 1940,LegalReferences
Section 42e3A,LegalReferences
Section 209e3A,LegalReferences
Securities Exchange Act,LegalReferences
Section 21,LegalReferences
subsection d1,LegalReferences
subsections f and g,LegalReferences
transition,EconomicOperands
Implementing,RegulatoryOperators
implementing,RegulatoryOperators
because,LogicalConnectors
regardless of,LogicalConnectors
section 922a,LegalReferences
bars,FunctionWords
Section 15b6A,LegalReferences
bar,FunctionWords
municipal advisor,EconomicOperands
Section 203f,LegalReferences
title 17,LegalReferences
like,LogicalConnectors
supervises,RegulatoryOperators
examines,EconomicOperands
banks,EconomicOperands
savings associations,EconomicOperands
credit unions,EconomicOperands
section 205,LegalReferences
section 203b,LegalReferences
subsidiaries,EconomicOperands
publicly traded,EconomicOperands
the Securities Exchange Act of 1934 15 USC 78od,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7246a,LegalReferences
the Securities Investor Protection Act of 1970,LegalReferences
Section 22a,LegalReferences
the Securities Act of 1933 15 USC 77va,LegalReferences
Rule,EconomicOperands
Rules of,EconomicOperands
Section 27,LegalReferences
the Securities Exchange Act of 1934 15 USC 78aa,LegalReferences
Section 44,LegalReferences
Section 214,LegalReferences
Member,EconomicOperands
board,EconomicOperands
Person,EconomicOperands
Section 21a1,LegalReferences
director,EconomicOperands
Section 19h4,LegalReferences
Section 36a,LegalReferences
acts,LegalReferences
Section 2a9,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 72019,LegalReferences
sections 3c,LegalReferences
rules of the Board,EconomicOperands
excepted,RegulatoryOperators
section 105b,LegalReferences
section 105c1,LegalReferences
section 105c4,LegalReferences
section 105b3,LegalReferences
demand,EconomicOperands
Section 105c6,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215c6,LegalReferences
supervise,RegulatoryOperators
Section 107d3,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7217d3,LegalReferences
Section 3114,LegalReferences
follows,FunctionWords
positions,EconomicOperands
market structures,EconomicOperands
information technology,EconomicOperands
section 3114,LegalReferences
Pay,EconomicOperands
section 3109,LegalReferences
SIPC,EconomicOperands
Reforms,EconomicOperands
Section 9,LegalReferences
subsection a1,LegalReferences
standard maximum cash advance amount,EconomicOperands
Standard maximum cash advance amount,EconomicOperands
adjustment,EconomicOperands
section 3e2,LegalReferences
Directors,EconomicOperands
index,EconomicOperands
calendar year preceding,EconomicOperands
values,EconomicOperands
down,FunctionWords
overall,LogicalConnectors
state,EconomicOperands
broker-dealer,EconomicOperands
Section 5a3,LegalReferences
comma,Other
section 21e,LegalReferences
advances,EconomicOperands
section 9,LegalReferences
insolvency,EconomicOperands
bankruptcy,EconomicOperands
title II,LegalReferences
Section 24,LegalReferences
the Securities Exchange Act of 1934 15 USC 78x,LegalReferences
Records,EconomicOperands
section 17b,LegalReferences
Treatment,EconomicOperands
section 17,LegalReferences
section 3518c1,LegalReferences
Section 31,LegalReferences
the Investment Company Act of 1940 15 USC 80a-30,LegalReferences
section 31,LegalReferences
subsections d and e,LegalReferences
Section 210,LegalReferences
the Investment Advisers Act of 1940 15 USC 80b-10,LegalReferences
section 204,LegalReferences
Expansion,EconomicOperands
the Sarbanes-Oxley Act of 2002 15 USC 7216,LegalReferences
performs,EconomicOperands
audit report,EconomicOperands
conducts,EconomicOperands
subsection g,LegalReferences
Sanctions,EconomicOperands
section 6,LegalReferences
State securities or law enforcement authority,EconomicOperands
Securities Exchange Act of 1934 15 USC 78a et seq,LegalReferences
facility,EconomicOperands
section 10a1,LegalReferences
section 15c1A,LegalReferences
the Securities Act,LegalReferences
the Investment Company Act,LegalReferences
Under,FunctionWords
the securities act of 1933,LegalReferences
the Securities Act of 1933 15 USC 77o,LegalReferences
Every,FunctionWords
Controlling,EconomicOperands
subparagraph b,LegalReferences
section 20,LegalReferences
Section 48,LegalReferences
subsection d or e,LegalReferences
section 42,LegalReferences
the Investment Advisers Act,LegalReferences
the Securities Exchange Act of 1934 15 USC 78te,LegalReferences
cease,EconomicOperands
First,LogicalConnectors
Second,LogicalConnectors
reckless,EconomicOperands
subparagraphs A and B,LegalReferences
gain,EconomicOperands
Evidence,EconomicOperands
concerning,LogicalConnectors
third parties,EconomicOperands
paragraphs 1 through 4,LegalReferences
margins,EconomicOperands
accordingly,LogicalConnectors
Section 9d1,LegalReferences
subparagraphs A through C,LegalReferences
clauses i through iii,LegalReferences
Section 203i1,LegalReferences
clauses i through iv,LegalReferences
subsection k,LegalReferences
Section 22,LegalReferences
section 17a,LegalReferences
even if,LogicalConnectors
involves,EconomicOperands
section 206,LegalReferences
Section 20a,LegalReferences
the Securities Exchange Act of 1934 15 USC 78ta,LegalReferences
paragraph 1 or 3,LegalReferences
section 21d,LegalReferences
Certain,FunctionWords
section 212c2,LegalReferences
Section 204,LegalReferences
ownership,EconomicOperands
profit,EconomicOperands
Section 13,LegalReferences
the Securities Exchange Act of 1934 15 USC 78m,LegalReferences
acquisition,EconomicOperands
subsection d2,LegalReferences
Section 16a,LegalReferences
the Securities Exchange Act of 1934 15 USC 78pa,LegalReferences
inspections,EconomicOperands
Wells,Attributes
intent,EconomicOperands
Exceptions,RegulatoryOperators
inspection,EconomicOperands
whichever,FunctionWords
his,FunctionWords
Security,EconomicOperands
Investor Protection Act,LegalReferences
gross revenues,EconomicOperands
Section 14c,LegalReferences
Section 14,LegalReferences
the Securities Investor Protection Act of 1970 15 USC 78jjj,LegalReferences
represents,EconomicOperands
Internet,EconomicOperands
throughout,FunctionWords
granting,LogicalConnectors
dividends,EconomicOperands
paying agent,EconomicOperands
check,EconomicOperands
yet,LogicalConnectors
along,FunctionWords
paying agents,EconomicOperands
next,LogicalConnectors
custodian,EconomicOperands
accepts,EconomicOperands
disruptions,EconomicOperands
avoid,EconomicOperands
reforms,EconomicOperands
Section 13f,LegalReferences
the Securities Exchange Act of 1934 15 USC 78mf,LegalReferences
paragraphs,LegalReferences
public disclosure,EconomicOperands
Short selling,EconomicOperands
the Securities Exchange Act of 1934 15 USC 78i,LegalReferences
g,EconomicOperands
i,FunctionWords
Transactions,EconomicOperands
It,EconomicOperands
Notices,EconomicOperands
Exchange,EconomicOperands
frauds,EconomicOperands
To the extent feasible,Attributes
the Private Securities Litigation Act of 1995,LegalReferences
Improvements,EconomicOperands
Credit Rating Agencies,EconomicOperands
Because of,LogicalConnectors
and performances,EconomicOperands
credit rating agencies,EconomicOperands
economy,EconomicOperands
Credit rating agencies,EconomicOperands
gatekeeper,EconomicOperands
equity market,EconomicOperands
auditors,EconomicOperands
accountability,EconomicOperands
Because,LogicalConnectors
much,FunctionWords
gatekeepers,EconomicOperands
securities analysts,EconomicOperands
particularly,LogicalConnectors
structured,EconomicOperands
therefore,LogicalConnectors
financial crisis,EconomicOperands
This,FunctionWords
mismanagement,EconomicOperands
around,FunctionWords
clauses i and ii,LegalReferences
paragraphs 1 through 5,LegalReferences
subparagraphs A through E,LegalReferences
subparagraph E,LegalReferences
subsection h,LegalReferences
Rules,EconomicOperands
in any case,LogicalConnectors
underwriter,EconomicOperands
sponsor,EconomicOperands
instruments,EconomicOperands
ethics,EconomicOperands
conflict of interest,EconomicOperands
whenever,FunctionWords
transitions,EconomicOperands
supervised,EconomicOperands
Public disclosure,EconomicOperands
subsection j,LegalReferences
models,EconomicOperands
users,EconomicOperands
so as to,LogicalConnectors
independence,EconomicOperands
officers,EconomicOperands
subsection p,LegalReferences
corporate,EconomicOperands
Conduct of,EconomicOperands
governance,EconomicOperands
subsection j1,LegalReferences
Inspection,EconomicOperands
Transparency,EconomicOperands
initial,EconomicOperands
business activities,EconomicOperands
function,EconomicOperands
servicer,EconomicOperands
paragraph 3B,LegalReferences
main,EconomicOperands
defaults,EconomicOperands
limits,EconomicOperands
probability of default,EconomicOperands
event,EconomicOperands
impacts,EconomicOperands
asset-backed securities,EconomicOperands
asset-backed security,EconomicOperands
In any case,LogicalConnectors
adequacy,EconomicOperands
Corporate governance,EconomicOperands
Independent,EconomicOperands
At least,LogicalConnectors
rating agency,EconomicOperands
In order to,LogicalConnectors
her,FunctionWords
responsibilities,EconomicOperands
nrsro,EconomicOperands
parent,EconomicOperands
chairperson,EconomicOperands
Section 3a62,LegalReferences
Accountability,EconomicOperands
credit rating agency,EconomicOperands
controlling,EconomicOperands
giving,FunctionWords
rise,Other
credit risk,EconomicOperands
technique,EconomicOperands
issuers,EconomicOperands
Deposit Insurance Act,LegalReferences
The Federal Deposit Insurance Act 12 USC 1811 et seq,LegalReferences
section 28d,LegalReferences
section 28e,LegalReferences
Housing Enterprises Financial Safety and Soundness Act of 1992,LegalReferences
Section 1319,LegalReferences
Housing Enterprises Financial Safety and Soundness Act of 1992 12 USC 4519,LegalReferences
Revised Statutes of the United States,LegalReferences
Comptroller of the Currency,EconomicOperands
subsection a3,LegalReferences
Requirement,EconomicOperands
national bank,EconomicOperands
insured banks,EconomicOperands
subsection f1,LegalReferences
Section 3a,LegalReferences
paragraph 41,LegalReferences
two,FunctionWords
paragraph 53A,LegalReferences
World Bank,EconomicOperands
Section 3a6,LegalReferences
section 555,LegalReferences
terminology,EconomicOperands
so that,LogicalConnectors
stress,EconomicOperands
asset,EconomicOperands
Modifications,EconomicOperands
to the extent feasible,Attributes
rely,EconomicOperands
90 days,Attributes
raised,EconomicOperands
creation,EconomicOperands
section 936,LegalReferences
structured finance product,EconomicOperands
section 3a77,LegalReferences
section 941,LegalReferences
structured finance products,EconomicOperands
mechanisms,EconomicOperands
creation of moral hazard,EconomicOperands
prevents,RegulatoryOperators
May,FunctionWords
Securitization,EconomicOperands
Process,EconomicOperands
the Securities Exchange Act of 1934 15 USC 78ca,LegalReferences
Asset-backed security,EconomicOperands
financial asset,EconomicOperands
lease,EconomicOperands
collateralized mortgage obligation,EconomicOperands
collateralized debt obligation,EconomicOperands
collateralized debt obligations,EconomicOperands
none,FunctionWords
Credit risk,EconomicOperands
section 3c,LegalReferences
securitizer,EconomicOperands
selling,EconomicOperands
originator,EconomicOperands
Residential mortgages,EconomicOperands
residential mortgage,EconomicOperands
hedging,EconomicOperands
qualified residential mortgage,EconomicOperands
qualified residential mortgages,EconomicOperands
permissible,Attributes
purchaser,EconomicOperands
holds,EconomicOperands
securitization,EconomicOperands
section 3a2,LegalReferences
qualified,EconomicOperands
section 150d2,LegalReferences
Asset,EconomicOperands
securitizers,EconomicOperands
residential mortgages,EconomicOperands
characteristics,EconomicOperands
Originators,EconomicOperands
businesses,EconomicOperands
Exemptions,RegulatoryOperators
exemptions,RegulatoryOperators
Applicable,FunctionWords
originators,EconomicOperands
Farm credit system,EconomicOperands
Exemption,RegulatoryOperators
Qualified residential mortgage,EconomicOperands
features,EconomicOperands
qualify,EconomicOperands
shock,EconomicOperands
adjustable rate mortgages,EconomicOperands
reduces,EconomicOperands
balloon payments,EconomicOperands
amortization,EconomicOperands
qualified mortgage,EconomicOperands
Lending,EconomicOperands
the Consumer Financial Protection Act of 2010,LegalReferences
ensuring,RegulatoryOperators
in addition to,LogicalConnectors
Financial Accounting Standards Board,EconomicOperands
Section 15d,LegalReferences
Asset-backed securities,EconomicOperands
Classification,EconomicOperands
Section 7,LegalReferences
the Securities Act of 1933 15 USC 77g,LegalReferences
unique,EconomicOperands
trusts,EconomicOperands
Section 4,LegalReferences
the Securities Act of 1933 15 USC 77d,LegalReferences
paragraph 5,LegalReferences
bubbles,EconomicOperands
creditors,EconomicOperands
function of,EconomicOperands
in concert,EconomicOperands
monetary policy,EconomicOperands
Shareholder,EconomicOperands
section 14 15 USC 78n,LegalReferences
shareholder,EconomicOperands
Not,FunctionWords
shareholders,EconomicOperands
resolutions,EconomicOperands
merger,EconomicOperands
consolidation,EconomicOperands
understandings,EconomicOperands
acquiring,EconomicOperands
fiduciary,EconomicOperands
manager,EconomicOperands
section 13f,LegalReferences
reported publicly,EconomicOperands
The Securities Exchange Act of 1934 15 USC 78 et seq,LegalReferences
section 753,LegalReferences
controlled company,EconomicOperands
owned,EconomicOperands
Direct,Attributes
This paragraph,LegalReferences
This subsection,LegalReferences
Opportunity,EconomicOperands
Controlled company,EconomicOperands
versus,FunctionWords
the Securities Exchange Act of 1934 15 USC 78n,LegalReferences
actually,LogicalConnectors
distributions,EconomicOperands
Total,Attributes
section 952,LegalReferences
in the event that,LogicalConnectors
due to,LogicalConnectors
financial instruments,EconomicOperands
Arrangements,EconomicOperands
9 months,Attributes
appropriate Federal regulators,EconomicOperands
covered financial institution,EconomicOperands
appropriate Federal regulator,EconomicOperands
covered financial institutions,EconomicOperands
rules of construction,Other
arrangement,EconomicOperands
feature,EconomicOperands
subsections a or b,LegalReferences
insured depository institutions,EconomicOperands
section 39c,LegalReferences
section 505,LegalReferences
treated,RegulatoryOperators
subtitle A,LegalReferences
depository institution holding company,EconomicOperands
section 15,LegalReferences
section 202a11,LegalReferences
the Securities Exchange Act of 1934 15 USC 78fb,LegalReferences
paragraph 9,LegalReferences
clauses i through v,LegalReferences
subclauses I through V,LegalReferences
clause iv,LegalReferences
section 12,LegalReferences
filings,Other
subsection b2,LegalReferences
Inspections,EconomicOperands
Examinations,EconomicOperands
New,EconomicOperands
Acting,EconomicOperands
Corporate,EconomicOperands
relevant to,LogicalConnectors
Once,FunctionWords
numbers of,FunctionWords
managers,EconomicOperands
since,LogicalConnectors
human,EconomicOperands
Expenses,EconomicOperands
cooperation,EconomicOperands
pending,FunctionWords
Markets,EconomicOperands
Investment,EconomicOperands
Funding,EconomicOperands
reform,EconomicOperands
restructuring,EconomicOperands
SECs,EconomicOperands
offices,EconomicOperands
high-frequency trading,EconomicOperands
diversity,EconomicOperands
many,FunctionWords
G,EconomicOperands
Corporate Governance,EconomicOperands
Section 14a,LegalReferences
the Securities Exchange Act of 1934 15 USC 78na,LegalReferences
municipal advisors,EconomicOperands
municipal entity,EconomicOperands
obligated person,EconomicOperands
municipal financial products,EconomicOperands
solicitation of a municipal entity or obligated person,EconomicOperands
engages,EconomicOperands
obligated persons,EconomicOperands
clause iii,LegalReferences
the whole,FunctionWords
regulate,RegulatoryOperators
That,FunctionWords
subparagraph G,LegalReferences
subparagraph J,LegalReferences
charges,EconomicOperands
subparagraph K,LegalReferences
portfolio,EconomicOperands
securities market,EconomicOperands
professionals,EconomicOperands
section 19b,LegalReferences
paragraph 6B,LegalReferences
equally,LogicalConnectors
guaranteed investment contract,EconomicOperands
withdrawal,EconomicOperands
interest rate,EconomicOperands
dates,EconomicOperands
investment strategies,EconomicOperands
guaranteed investment contracts,EconomicOperands
placement agents,EconomicOperands
section 2a11,LegalReferences
municipal financial product,EconomicOperands
person associated with a municipal advisor,EconomicOperands
plan,EconomicOperands
indirect,Attributes
generally,FunctionWords
Registered,EconomicOperands
subsection b4,LegalReferences
Accounts,EconomicOperands
others,FunctionWords
Section 17a1,LegalReferences
repeal,EconomicOperands
market transparency,EconomicOperands
credit enhancements,EconomicOperands
innovations,EconomicOperands
and liquidity,EconomicOperands
with reference to,LogicalConnectors
Accounting Standards,EconomicOperands
Section 19,LegalReferences
section 912,LegalReferences
adequately,Attributes
equitable,Attributes
according to,FunctionWords
governments,EconomicOperands
Rules of construction,Other
Fees,EconomicOperands
Section 2a,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7201a,LegalReferences
Foreign auditor oversight authority,EconomicOperands
foreign auditor oversight authority,EconomicOperands
Section 105b5,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215b5,LegalReferences
Section 105b5A,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215b5A,LegalReferences
Title I,LegalReferences
Audit report,EconomicOperands
section 3a4,LegalReferences
section 17e1A,LegalReferences
Dealer,EconomicOperands
section 3a5,LegalReferences
Professional standards,EconomicOperands
section 19a,LegalReferences
section 13b,LegalReferences
the Securities Exchange Act of 1934 15 USC 78am,LegalReferences
audit reports,EconomicOperands
section 103a,LegalReferences
Self-regulatory organization,EconomicOperands
Section 101,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7211,LegalReferences
Section 102,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7212,LegalReferences
paragraph 2A,LegalReferences
Section 103a,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7213a,LegalReferences
Section 104a,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7214a,LegalReferences
prior approval,RegulatoryOperators
section 107b,LegalReferences
anything,FunctionWords
section 102,LegalReferences
Section 17e1A,LegalReferences
Section 105c7B,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215c7B,LegalReferences
Section 106a,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7216a,LegalReferences
Section 109,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7219,LegalReferences
subsection i,LegalReferences
Obligation,EconomicOperands
Section 105b4B,LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215b4B,LegalReferences
clauses ii and iii,LegalReferences
clauses iii and iv,LegalReferences
subclause IV,LegalReferences
Portfolio,EconomicOperands
Section 9a1,LegalReferences
Section 16,LegalReferences
the Securities Investor Protection Act of 1970 15 USC 78lll,LegalReferences
Customer,EconomicOperands
understanding,EconomicOperands
notwithstanding,LogicalConnectors
subparagraph L,LegalReferences
paragraph 11,LegalReferences
customer name securities,EconomicOperands
minus,FunctionWords
Section 10,LegalReferences
the Securities Exchange Act of 1934 15 USC 78j,LegalReferences
The Securities Act of 1933 15 USC 77a et seq,LegalReferences
section 3a4 15 USC 77ca4,LegalReferences
section 18 15 USC 77r,LegalReferences
section 19d6A,LegalReferences
section 2 15 USC 78b,LegalReferences
section 3 15 USC 78c,LegalReferences
section 3a12,LegalReferences
section 13b1 15 USC 78mb1,LegalReferences
section 15 15 USC 78o,LegalReferences
section 17b1B,LegalReferences
gives,FunctionWords
Paragraph 1,LegalReferences
Trust Indenture Act of 1939,LegalReferences
The Trust Indenture Act of 1939 15 USC 77aaa et seq,LegalReferences
section 304b,LegalReferences
section 2a,LegalReferences
section 317a1,LegalReferences
The Investment Company Act of 1940,LegalReferences
