"allocationFig.."	"EconomicOperands"
"allowance"	"EconomicOperands"
"alt-a loans"	"EconomicOperands"
"alter"	"EconomicOperands"
"alteration"	"EconomicOperands"
"altered"	"EconomicOperands"
"altering"	"EconomicOperands"
"altering incentives"	"EconomicOperands"
"alternating"	"EconomicOperands"
"alternative"	"EconomicOperands"
"alternative approache"	"EconomicOperands"
"alternative approaches"	"EconomicOperands"
"alternative approaches compared"	"EconomicOperands"
"alternative approaches to regulation"	"EconomicOperands"
"alternative nationwide"	"EconomicOperands"
"alternative regulatory strategies"	"EconomicOperands"
"alternative strategies"	"EconomicOperands"
"alternative strategy"	"EconomicOperands"
"amakudari practice Japan"	"EconomicOperands"
"amakudari practice Japann"	"EconomicOperands"
"amend"	"EconomicOperands"
"american"	"EconomicOperands"
"american institute for cpcu"	"EconomicOperands"
"american samoa"	"EconomicOperands"
"americans"	"EconomicOperands"
"amortization"	"EconomicOperands"
"amortization,,"	"EconomicOperands"
"amortize"	"EconomicOperands"
"amortizes"	"EconomicOperands"
"amortizing"	"EconomicOperands"
"amount"	"EconomicOperands"
"amounts"	"EconomicOperands"
"analyses"	"EconomicOperands"
"analysis"	"EconomicOperands"
"analyst"	"EconomicOperands"
"analysts"	"EconomicOperands"
"analytic"	"EconomicOperands"
"analytical"	"EconomicOperands"
"analyze"	"EconomicOperands"
"analyzing"	"EconomicOperands"
"anchoring"	"EconomicOperands"
"anchoring and adjustment"	"EconomicOperands"
"ancient Rome and Greece,"	"EconomicOperands"
"ancillary"	"EconomicOperands"
"and Asian financial crisis"	"EconomicOperands"
"and Bank of England,,"	"EconomicOperands"
"and Basel I"	"EconomicOperands"
"and Basel III"	"EconomicOperands"
"and CEO compensation"	"EconomicOperands"
"and Central Bank"	"EconomicOperands"
"and Cyprus crisis"	"EconomicOperands"
"and European banking,Tab.."	"EconomicOperands"
"and European capital markets"	"EconomicOperands"
"and European integration"	"EconomicOperands"
"and G-SIBS"	"EconomicOperands"
"and G-SIBs"	"EconomicOperands"
"and GFC"	"EconomicOperands"
"and GFC,,,"	"EconomicOperands"
"and IPOs"	"EconomicOperands"
"and Japanese banks"	"EconomicOperands"
"and LOLR liquidity injections, Tab.."	"EconomicOperands"
"and LOLR policy"	"EconomicOperands"
"and Latin America"	"EconomicOperands"
"and Latin America,"	"EconomicOperands"
"and Lehman Brothers"	"EconomicOperands"
"and Maastricht Treaty"	"EconomicOperands"
"and Northern Rock crisis"	"EconomicOperands"
"and OLA"	"EconomicOperands"
"and Societas Europaea"	"EconomicOperands"
"and TBTF"	"EconomicOperands"
"and TBTF policy"	"EconomicOperands"
"and US banking structure"	"EconomicOperands"
"and US interstate banking"	"EconomicOperands"
"and VaR models"	"EconomicOperands"
"and adverse selection"	"EconomicOperands"
"and adverse selection,"	"EconomicOperands"
"and asset prices"	"EconomicOperands"
"and asymmetric information"	"EconomicOperands"
"and asymmetric information,,"	"EconomicOperands"
"and bank board diversity"	"EconomicOperands"
"and bank closure policy"	"EconomicOperands"
"and bank conduct"	"EconomicOperands"
"and bank consolidation,,"	"EconomicOperands"
"and bank failures"	"EconomicOperands"
"and bank financial strength rating (BFSR)"	"EconomicOperands"
"and bank lending in Asia,, Tab. A. Tab. A."	"EconomicOperands"
"and bank liabilities"	"EconomicOperands"
"and bank ownership"	"EconomicOperands"
"and bank runs"	"EconomicOperands"
"and bank runs,,"	"EconomicOperands"
"and bank strategy"	"EconomicOperands"
"and banking crises"	"EconomicOperands"
"and banking instability"	"EconomicOperands"
"and banking risk"	"EconomicOperands"
"and banking shocks"	"EconomicOperands"
"and bankruptcy-remote structures"	"EconomicOperands"
"and bonus payments"	"EconomicOperands"
"and capital requirements"	"EconomicOperands"
"and capital requirements,"	"EconomicOperands"
"and central banks"	"EconomicOperands"
"and central banks,,"	"EconomicOperands"
"and collateralized debt obligations (CDOs)"	"EconomicOperands"
"and competition"	"EconomicOperands"
"and competitive dynamics"	"EconomicOperands"
"and competitive structures"	"EconomicOperands"
"and competitiveness"	"EconomicOperands"
"and complexity"	"EconomicOperands"
"and complexity (G-SIBS/SIFIs),Tab..Fig.."	"EconomicOperands"
"and conduct"	"EconomicOperands"
"and conflicts of interest"	"EconomicOperands"
"and consumer lending"	"EconomicOperands"
"and contagion"	"EconomicOperands"
"and convertibility"	"EconomicOperands"
"and corporate complexity"	"EconomicOperands"
"and corporate structures"	"EconomicOperands"
"and costs and G-SIBS"	"EconomicOperands"
"and credit channels"	"EconomicOperands"
"and credit constraints"	"EconomicOperands"
"and credit crunch"	"EconomicOperands"
"and credit default swaps"	"EconomicOperands"
"and credit default swaps (CDSs),"	"EconomicOperands"
"and credit rating agencies"	"EconomicOperands"
"and credit supply"	"EconomicOperands"
"and creditworthiness,"	"EconomicOperands"
"and debt default"	"EconomicOperands"
"and deposit insurance"	"EconomicOperands"
"and deposit insurance,"	"EconomicOperands"
"and deposit insurance,,,"	"EconomicOperands"
"and deposit rates"	"EconomicOperands"
"and derivative markets"	"EconomicOperands"
"and distance"	"EconomicOperands"
"and diversification"	"EconomicOperands"
"and doubts about financial innovation"	"EconomicOperands"
"and economic downturns"	"EconomicOperands"
"and economic efficiency"	"EconomicOperands"
"and excessive lending"	"EconomicOperands"
"and finance"	"EconomicOperands"
"and financial and economic growth"	"EconomicOperands"
"and financial crises,"	"EconomicOperands"
"and financial innovation"	"EconomicOperands"
"and financial innovation,,"	"EconomicOperands"
"and financial market stability"	"EconomicOperands"
"and financial stability"	"EconomicOperands"
"and financial stability and development"	"EconomicOperands"
"and financial stability,Fig.."	"EconomicOperands"
"and firewalls in the financial sector"	"EconomicOperands"
"and foreclosures,"	"EconomicOperands"
"and forms of compensation"	"EconomicOperands"
"and fraud"	"EconomicOperands"
"and global games theory"	"EconomicOperands"
"and government ownership"	"EconomicOperands"
"and government ownership of banks"	"EconomicOperands"
"and government policies"	"EconomicOperands"
"and growth"	"EconomicOperands"
"and hedging transactions"	"EconomicOperands"
"and herding"	"EconomicOperands"
"and information technology"	"EconomicOperands"
"and information-sharing"	"EconomicOperands"
"and insider trading"	"EconomicOperands"
"and insolvency complexity"	"EconomicOperands"
"and instalment payments"	"EconomicOperands"
"and interest rate fluctuations"	"EconomicOperands"
"and interest retention"	"EconomicOperands"
"and international bank acquisitions"	"EconomicOperands"
"and large, diversified firms"	"EconomicOperands"
"and lending"	"EconomicOperands"
"and liquidity"	"EconomicOperands"
"and liquidity freeze"	"EconomicOperands"
"and liquidity requirements,"	"EconomicOperands"
"and liquidity,,,"	"EconomicOperands"
"and loan rates,"	"EconomicOperands"
"and macroprudential regulation,"	"EconomicOperands"
"and market discipline"	"EconomicOperands"
"and market discipline,"	"EconomicOperands"
"and market power,"	"EconomicOperands"
"and market signals"	"EconomicOperands"
"and market structure"	"EconomicOperands"
"and mismanagement"	"EconomicOperands"
"and monetary policy"	"EconomicOperands"
"and moral hazard"	"EconomicOperands"
"and moral hazard behaviour"	"EconomicOperands"
"and mortgage-based securities (MBSs),"	"EconomicOperands"
"and non-bank institutions"	"EconomicOperands"
"and non-traditional activities"	"EconomicOperands"
"and optimal capital regulation"	"EconomicOperands"
"and performance"	"EconomicOperands"
"and product market diversification"	"EconomicOperands"
"and protected banks"	"EconomicOperands"
"and public policy"	"EconomicOperands"
"and recapitalization"	"EconomicOperands"
"and regulation"	"EconomicOperands"
"and residential mortgages,Fig.."	"EconomicOperands"
"and risk"	"EconomicOperands"
"and risk management"	"EconomicOperands"
"and risk sharing"	"EconomicOperands"
"and risk,"	"EconomicOperands"
"and risk-based bank capital requirements"	"EconomicOperands"
"and risk-based capital ratio (RBCR)"	"EconomicOperands"
"and risk-measurement tools"	"EconomicOperands"
"and risk-taking"	"EconomicOperands"
"and risk-weighted assets (RWA),"	"EconomicOperands"
"and rogue traders"	"EconomicOperands"
"and safety nets,,"	"EconomicOperands"
"and safety nets,,,"	"EconomicOperands"
"and scale economies"	"EconomicOperands"
"and securitization"	"EconomicOperands"
"and securitization,,,,"	"EconomicOperands"
"and shadow banking"	"EconomicOperands"
"and shadow banks"	"EconomicOperands"
"and shareholder-oriented governance"	"EconomicOperands"
"and shareholder-oriented governance,"	"EconomicOperands"
"and small business lending,,,"	"EconomicOperands"
"and small/large banks"	"EconomicOperands"
"and sovereign debt crises"	"EconomicOperands"
"and sovereign debt crisis,"	"EconomicOperands"
"and sovereign debt crisis,,"	"EconomicOperands"
"and sovereign debt crisis,,,,"	"EconomicOperands"
"and sovereign debtn"	"EconomicOperands"
"and sovereign stress"	"EconomicOperands"
"and special purpose vehicles (SPVs)"	"EconomicOperands"
"and state-owned banks"	"EconomicOperands"
"and strengthening supervision"	"EconomicOperands"
"and subsidiary banks"	"EconomicOperands"
"and systemic risk"	"EconomicOperands"
"and systemic risk in banking"	"EconomicOperands"
"and tax havens"	"EconomicOperands"
"and tax revenues"	"EconomicOperands"
"and technology"	"EconomicOperands"
"and technology,,,"	"EconomicOperands"
"and the European banking union"	"EconomicOperands"
"and the GFC"	"EconomicOperands"
"and the GFC,"	"EconomicOperands"
"and the Great Depression"	"EconomicOperands"
"and the bankruptcy process"	"EconomicOperands"
"and the complexity of CDOs"	"EconomicOperands"
"and the shadow banking system"	"EconomicOperands"
"and traditional OTH banking"	"EconomicOperands"
"and transition countries"	"EconomicOperands"
"and universal banks"	"EconomicOperands"
"and ‘TBTF’ institutions,,"	"EconomicOperands"
"announcements"	"EconomicOperands"
"announcing"	"EconomicOperands"
"annual"	"EconomicOperands"
"annual gross revenues derived"	"EconomicOperands"
"annuitant"	"EconomicOperands"
"annuities"	"EconomicOperands"
"annuity"	"EconomicOperands"
"anonymous"	"EconomicOperands"
"anonymously"	"EconomicOperands"
"answer"	"EconomicOperands"
"answer questions"	"EconomicOperands"
"answered"	"EconomicOperands"
"answering"	"EconomicOperands"
"anti-deficiency"	"EconomicOperands"
"anti-deficiency law"	"EconomicOperands"
"anti-manipulation"	"EconomicOperands"
"anti-money laundering"	"EconomicOperands"
"anti-predatory regulation"	"EconomicOperands"
"anticipate"	"EconomicOperands"
"anticipated"	"EconomicOperands"
"anticipates"	"EconomicOperands"
"anticipates incurring"	"EconomicOperands"
"anticipates owning"	"EconomicOperands"
"anticipates providing"	"EconomicOperands"
"antidisruptive"	"EconomicOperands"
"antievasion"	"EconomicOperands"
"antifraud"	"EconomicOperands"
"antimanipulation"	"EconomicOperands"
"antitrust"	"EconomicOperands"
"antitrust laws"	"EconomicOperands"
"apparent"	"EconomicOperands"
"appeal"	"EconomicOperands"
"appealed"	"EconomicOperands"
"appeals"	"EconomicOperands"
"appear"	"EconomicOperands"
"appearance"	"EconomicOperands"
"appearances"	"EconomicOperands"
"appearing"	"EconomicOperands"
"appendix"	"EconomicOperands"
"applicable individual"	"EconomicOperands"
"applicant"	"EconomicOperands"
"application"	"EconomicOperands"
"applied"	"EconomicOperands"
"applying"	"EconomicOperands"
"appoint"	"EconomicOperands"
"appointed"	"EconomicOperands"
"appointees"	"EconomicOperands"
"appointing"	"EconomicOperands"
"appointment"	"EconomicOperands"
"apportionment"	"EconomicOperands"
"appraisal"	"EconomicOperands"
"appraisal foundation"	"EconomicOperands"
"appraisal management company"	"EconomicOperands"
"appraisal subcommittee"	"EconomicOperands"
"appraisal subcommittee of ffiec"	"EconomicOperands"
"appraisals"	"EconomicOperands"
"appraised"	"EconomicOperands"
"appraiser"	"EconomicOperands"
"appreciation"	"EconomicOperands"
"approach"	"EconomicOperands"
"approach to risk"	"EconomicOperands"
"approached"	"EconomicOperands"
"approaches"	"EconomicOperands"
"appropriate Federal banking agency"	"EconomicOperands"
"appropriate Federal regulator"	"EconomicOperands"
"appropriate congressional committees"	"EconomicOperands"
"appropriate financial regulator"	"EconomicOperands"
"appropriate level"	"EconomicOperands"
"appropriate level of detail"	"EconomicOperands"
"appropriate level of regulation"	"EconomicOperands"
"appropriated"	"EconomicOperands"
"appropriated moneys"	"EconomicOperands"
"appropriateness"	"EconomicOperands"
"appropriation"	"EconomicOperands"
"appropriations"	"EconomicOperands"
"approved"	"EconomicOperands"
"arbitrage"	"EconomicOperands"
"arbitrary"	"EconomicOperands"
"arbitrate"	"EconomicOperands"
"arbitration"	"EconomicOperands"
"archivist of the united states"	"EconomicOperands"
"area"	"EconomicOperands"
"areas"	"EconomicOperands"
"arena"	"EconomicOperands"
"arguments"	"EconomicOperands"
"arise"	"EconomicOperands"
"arisen"	"EconomicOperands"
"arising"	"EconomicOperands"
"armed"	"EconomicOperands"
"armed group"	"EconomicOperands"
"arra"	"EconomicOperands"
"arrange"	"EconomicOperands"
"arranged"	"EconomicOperands"
"arrangement"	"EconomicOperands"
"arrangements"	"EconomicOperands"
"arrangers"	"EconomicOperands"
"artifice"	"EconomicOperands"
"as LOLR,,,,,,"	"EconomicOperands"
"as a result of banking crises"	"EconomicOperands"
"as barrier to international bank mergers"	"EconomicOperands"
"as financial assets, Fig.. Fig.."	"EconomicOperands"
"as financial weapons of mass destruction"	"EconomicOperands"
"as gatekeepers"	"EconomicOperands"
"as global public good"	"EconomicOperands"
"as information-processing intermediaries"	"EconomicOperands"
"as lenders of last resort"	"EconomicOperands"
"as liquidity creators,"	"EconomicOperands"
"as multilateral clearing systems"	"EconomicOperands"
"as objective in its own right"	"EconomicOperands"
"as protected investors"	"EconomicOperands"
"as public policy"	"EconomicOperands"
"as well-informed investors or consumers"	"EconomicOperands"
"as ‘bankers’ banks,"	"EconomicOperands"
"as ‘market for lemons’"	"EconomicOperands"
"ascendancy in policy circles"	"EconomicOperands"
"ascendancy of objectives supervision"	"EconomicOperands"
"ascertain"	"EconomicOperands"
"ascertained"	"EconomicOperands"
"ascertaining"	"EconomicOperands"
"ascribe"	"EconomicOperands"
"ask"	"EconomicOperands"
"asked"	"EconomicOperands"
"asking"	"EconomicOperands"
"aspects"	"EconomicOperands"
"assassination"	"EconomicOperands"
"assemble"	"EconomicOperands"
"assembled"	"EconomicOperands"
"assert"	"EconomicOperands"
"assertion"	"EconomicOperands"
"assess"	"EconomicOperands"
"assessed"	"EconomicOperands"
"assesses"	"EconomicOperands"
"assessing"	"EconomicOperands"
"assessment"	"EconomicOperands"
"assessment base"	"EconomicOperands"
"asset"	"EconomicOperands"
"asset backed security"	"EconomicOperands"
"asset convexity"	"EconomicOperands"
"asset correlation"	"EconomicOperands"
"asset correlation,"	"EconomicOperands"
"asset distribution"	"EconomicOperands"
"asset distribution Tab.."	"EconomicOperands"
"asset quality indicator"	"EconomicOperands"
"asset quality indicators"	"EconomicOperands"
"asset quality indicatorsTab.."	"EconomicOperands"
"asset quality review"	"EconomicOperands"
"asset quality review (AQR)"	"EconomicOperands"
"asset selection"	"EconomicOperands"
"asset support"	"EconomicOperands"
"asset support,"	"EconomicOperands"
"asset-backed"	"EconomicOperands"
"asset-backed commercial paper"	"EconomicOperands"
"asset-backed commercial paper (ABCP),,,,,,,,,,"	"EconomicOperands"
"asset-backed commercial paper money market mutual fund liquidity facility"	"EconomicOperands"
"asset-backed securities"	"EconomicOperands"
"asset-backed securities (ABSs),,,,,,,,,,,,"	"EconomicOperands"
"asset-backed securitization"	"EconomicOperands"
"asset-backed security"	"EconomicOperands"
"asset-based"	"EconomicOperands"
"asset-based lending"	"EconomicOperands"
"asset-based lending (ABL)"	"EconomicOperands"
"asset-level"	"EconomicOperands"
"asset-price meltdowns"	"EconomicOperands"
"asset-price volatility"	"EconomicOperands"
"asset-price volatility,"	"EconomicOperands"
"asset-value correlation"	"EconomicOperands"
"asset-value correlation (AVC)"	"EconomicOperands"
"assets"	"EconomicOperands"
"assets, weakened portfolios"	"EconomicOperands"
"assign"	"EconomicOperands"
"assignable"	"EconomicOperands"
"assigned to"	"EconomicOperands"
"assignee"	"EconomicOperands"
"assigning"	"EconomicOperands"
"assignment"	"EconomicOperands"
"assigns"	"EconomicOperands"
"assist"	"EconomicOperands"
"assistance"	"EconomicOperands"
"assistant"	"EconomicOperands"
"assistant secretary"	"EconomicOperands"
"assisted"	"EconomicOperands"
"assisting"	"EconomicOperands"
"associate"	"EconomicOperands"
"associate in risk management"	"EconomicOperands"
"associated"	"EconomicOperands"
"associated person of a securities holding company"	"EconomicOperands"
"associated person of a security-based swap dealer or major security-based swap participant"	"EconomicOperands"
"associated person of a swap dealer or major swap participant"	"EconomicOperands"
"association"	"EconomicOperands"
"association with banks"	"EconomicOperands"
"association with innovation"	"EconomicOperands"
"assume"	"EconomicOperands"
"assuming"	"EconomicOperands"
"assumption"	"EconomicOperands"
"assurance"	"EconomicOperands"
"assurances"	"EconomicOperands"
"assure"	"EconomicOperands"
"assured"	"EconomicOperands"
"assuring"	"EconomicOperands"
"asymmetric information"	"EconomicOperands"
"asymmetric information,"	"EconomicOperands"
"asymmetric information,,,,,,,"	"EconomicOperands"
"asymptotic-single-risk-factor (ASRF) framework"	"EconomicOperands"
"asymptotic-single-risk-factor framework"	"EconomicOperands"
"asymptotically fine-grained"	"EconomicOperands"
"asymptotically fine-grained,"	"EconomicOperands"
"at-risk"	"EconomicOperands"
"attached"	"EconomicOperands"
"attained"	"EconomicOperands"
"attempt"	"EconomicOperands"
"attempted"	"EconomicOperands"
"attempted manipulation"	"EconomicOperands"
"attend"	"EconomicOperands"
"attendance"	"EconomicOperands"
"attendant"	"EconomicOperands"
"attending"	"EconomicOperands"
"attention"	"EconomicOperands"
"attest"	"EconomicOperands"
"attestation"	"EconomicOperands"
"attested"	"EconomicOperands"
"attesting"	"EconomicOperands"
"attorney"	"EconomicOperands"
"attorney general"	"EconomicOperands"
"attorney-client"	"EconomicOperands"
"attorneys"	"EconomicOperands"
"attract"	"EconomicOperands"
"attracts"	"EconomicOperands"
"attributed"	"EconomicOperands"
"audit"	"EconomicOperands"
"audit findings, self-reported errors"	"EconomicOperands"
"audit report"	"EconomicOperands"
"audit trail"	"EconomicOperands"
"audited"	"EconomicOperands"
"audited financial statements"	"EconomicOperands"
"auditing"	"EconomicOperands"
"auditor"	"EconomicOperands"
"auditors"	"EconomicOperands"
"augment"	"EconomicOperands"
"authentication"	"EconomicOperands"
"authorities"	"EconomicOperands"
"authority"	"EconomicOperands"
"auto"	"EconomicOperands"
"auto loans"	"EconomicOperands"
"automated"	"EconomicOperands"
"automated clearing house"	"EconomicOperands"
"automated clearing houses"	"EconomicOperands"
"automated clearinghouses"	"EconomicOperands"
"automated clearinghouses (ACH),"	"EconomicOperands"
"automated credit bureau"	"EconomicOperands"
"automated credit bureaus"	"EconomicOperands"
"automated teller machine"	"EconomicOperands"
"automated teller machines"	"EconomicOperands"
"automated teller machines (ATMs),,,,,,,"	"EconomicOperands"
"automated valuation model"	"EconomicOperands"
"automatically"	"EconomicOperands"
"autonomy"	"EconomicOperands"
"availability"	"EconomicOperands"
"availability of data"	"EconomicOperands"
"available"	"EconomicOperands"
"available stable funding"	"EconomicOperands"
"average"	"EconomicOperands"
"average prime offer rate"	"EconomicOperands"
"avoid"	"EconomicOperands"
"avoid duplication"	"EconomicOperands"
"avoidable"	"EconomicOperands"
"avoidance"	"EconomicOperands"
"avoided"	"EconomicOperands"
"avoiding"	"EconomicOperands"
"avoids"	"EconomicOperands"
"award"	"EconomicOperands"
"award program"	"EconomicOperands"
"awarded"	"EconomicOperands"
"awarding"	"EconomicOperands"
"awards"	"EconomicOperands"
"aware"	"EconomicOperands"
"awareness"	"EconomicOperands"
"baccalaureate"	"EconomicOperands"
"bachelors degree"	"EconomicOperands"
"back"	"EconomicOperands"
"back end ratio"	"EconomicOperands"
"back office"	"EconomicOperands"
"back pay"	"EconomicOperands"
"back-up"	"EconomicOperands"
"backed"	"EconomicOperands"
"background"	"EconomicOperands"
"backing"	"EconomicOperands"
"backstop"	"EconomicOperands"
"backup"	"EconomicOperands"
"bad bank"	"EconomicOperands"
"bad faith"	"EconomicOperands"
"bad loan"	"EconomicOperands"
"bad loans"	"EconomicOperands"
"badn"	"EconomicOperands"
"bail-in"	"EconomicOperands"
"bail-ins"	"EconomicOperands"
"bailout"	"EconomicOperands"
"bailouts"	"EconomicOperands"
"bailouts and bankruptcy"	"EconomicOperands"
"bailouts,,,,,,"	"EconomicOperands"
"balance"	"EconomicOperands"
"balance sheet"	"EconomicOperands"
"balance-sheet"	"EconomicOperands"
"balance-sheet management"	"EconomicOperands"
"balanced"	"EconomicOperands"
"balances"	"EconomicOperands"
"balances maintained"	"EconomicOperands"
"balloon loan"	"EconomicOperands"
"balloon loans"	"EconomicOperands"
"balloon payment"	"EconomicOperands"
"balloon payments"	"EconomicOperands"
"ban"	"EconomicOperands"
"bank"	"EconomicOperands"
"bank advertising expenditure"	"EconomicOperands"
"bank advertising expenditure fig.."	"EconomicOperands"
"bank asset"	"EconomicOperands"
"bank assets"	"EconomicOperands"
"bank bailout"	"EconomicOperands"
"bank bailouts"	"EconomicOperands"
"bank board"	"EconomicOperands"
"bank board diversity"	"EconomicOperands"
"bank boards"	"EconomicOperands"
"bank boards see boards of directors"	"EconomicOperands"
"bank branch extension"	"EconomicOperands"
"bank capital"	"EconomicOperands"
"bank capital and liquidity creation"	"EconomicOperands"
"bank capital and liquidity creation,"	"EconomicOperands"
"bank capital regulation"	"EconomicOperands"
"bank capital regulations"	"EconomicOperands"
"bank capital requirement"	"EconomicOperands"
"bank capital requirements"	"EconomicOperands"
"bank closure policy"	"EconomicOperands"
"bank competition policies"	"EconomicOperands"
"bank competition policy"	"EconomicOperands"
"bank conduct"	"EconomicOperands"
"bank consolidation"	"EconomicOperands"
"bank deposit funding"	"EconomicOperands"
"bank distress"	"EconomicOperands"
"bank distress,"	"EconomicOperands"
"bank distress:"	"EconomicOperands"
"bank failure"	"EconomicOperands"
"bank failures"	"EconomicOperands"
"bank financial ratio"	"EconomicOperands"
"bank financial ratios"	"EconomicOperands"
"bank financial ratios Tab.."	"EconomicOperands"
"bank financial strength rating"	"EconomicOperands"
"bank financial strength rating (BFSR)"	"EconomicOperands"
"bank funding"	"EconomicOperands"
"bank holding companies"	"EconomicOperands"
"bank holding companies (BHCs),,,,"	"EconomicOperands"
"bank holding company"	"EconomicOperands"
"bank insolvencies"	"EconomicOperands"
"bank lending channel"	"EconomicOperands"
"bank lending in Asia"	"EconomicOperands"
"bank liabilities"	"EconomicOperands"
"bank loans outstanding"	"EconomicOperands"
"bank loans outstanding Fig.."	"EconomicOperands"
"bank ownership"	"EconomicOperands"
"bank panic"	"EconomicOperands"
"bank panics"	"EconomicOperands"
"bank panics,"	"EconomicOperands"
"bank performance"	"EconomicOperands"
"bank performance measurement"	"EconomicOperands"
"bank profitability"	"EconomicOperands"
"bank restricting"	"EconomicOperands"
"bank restructuring"	"EconomicOperands"
"bank run"	"EconomicOperands"
"bank runs"	"EconomicOperands"
"bank runs,,,,,,,,,,,"	"EconomicOperands"
"bank size distribution Fig.."	"EconomicOperands"
"bank strategy"	"EconomicOperands"
"bank type"	"EconomicOperands"
"bank types"	"EconomicOperands"
"bank types, Fig.. Tab.."	"EconomicOperands"
"bank-based financial system"	"EconomicOperands"
"bank-based financial systems"	"EconomicOperands"
"bank-based/market-based financial systems"	"EconomicOperands"
"bank-borrower relationship"	"EconomicOperands"
"bank-borrower relationship life span"	"EconomicOperands"
"bank-borrower relationship ‘life span’,"	"EconomicOperands"
"bank-level evidence"	"EconomicOperands"
"bank-level evidence, Tab.. Tab.."	"EconomicOperands"
"bank-specific factor"	"EconomicOperands"
"bank-specific factors"	"EconomicOperands"
"banker"	"EconomicOperands"
"bankers"	"EconomicOperands"
"bankers bank"	"EconomicOperands"
"bankers banks"	"EconomicOperands"
"banking"	"EconomicOperands"
"banking and real economic activity"	"EconomicOperands"
"banking collapse"	"EconomicOperands"
"banking collapse (1890)"	"EconomicOperands"
"banking crises"	"EconomicOperands"
"banking crises (1998)"	"EconomicOperands"
"banking crises, aggregate fluctuation and lending booms evidence"	"EconomicOperands"
"banking crisis"	"EconomicOperands"
"banking crisis (1920s)"	"EconomicOperands"
"banking crisis (1990s)"	"EconomicOperands"
"banking crisis causes"	"EconomicOperands"
"banking crisis effects"	"EconomicOperands"
"banking crisis,"	"EconomicOperands"
"banking crisiss)"	"EconomicOperands"
"banking entity"	"EconomicOperands"
"banking evolution"	"EconomicOperands"
"banking evolution of"	"EconomicOperands"
"banking governance codes"	"EconomicOperands"
"banking governance rules"	"EconomicOperands"
"banking governance rules and codes"	"EconomicOperands"
"banking in a post-crisis world"	"EconomicOperands"
"banking in the financial crisis"	"EconomicOperands"
"banking industry structure"	"EconomicOperands"
"banking industry structure,"	"EconomicOperands"
"banking innovation and technical change"	"EconomicOperands"
"banking instability"	"EconomicOperands"
"banking integration"	"EconomicOperands"
"banking outlook"	"EconomicOperands"
"banking panic distinguished"	"EconomicOperands"
"banking problems (early 1990s)"	"EconomicOperands"
"banking problems (early s)"	"EconomicOperands"
"banking reform"	"EconomicOperands"
"banking reforms"	"EconomicOperands"
"banking reforms (1985)"	"EconomicOperands"
"banking risk"	"EconomicOperands"
"banking shocks"	"EconomicOperands"
"banking staff number"	"EconomicOperands"
"banking staff numbers"	"EconomicOperands"
"banking strategies"	"EconomicOperands"
"banking strategy"	"EconomicOperands"
"banking system"	"EconomicOperands"
"banking system,"	"EconomicOperands"
"banking:"	"EconomicOperands"
"bankruptcy"	"EconomicOperands"
"bankruptcy code"	"EconomicOperands"
"bankruptcy complexity"	"EconomicOperands"
"bankruptcy costs"	"EconomicOperands"
"bankruptcy law"	"EconomicOperands"
"bankruptcy laws"	"EconomicOperands"
"bankruptcy laws,,,,"	"EconomicOperands"
"bankruptcy process"	"EconomicOperands"
"bankruptcy-remote structure"	"EconomicOperands"
"bankruptcy-remote structures"	"EconomicOperands"
"banks"	"EconomicOperands"
"banks and SOEs,"	"EconomicOperands"
"banks and banking"	"EconomicOperands"
"banks and industry dynamics in product"	"EconomicOperands"
"banks as intermediaries"	"EconomicOperands"
"banks as providers of"	"EconomicOperands"
"banks as providers of liquidity"	"EconomicOperands"
"banks as special"	"EconomicOperands"
"banks as ‘special’"	"EconomicOperands"
"banks-markets integration"	"EconomicOperands"
"banks:"	"EconomicOperands"
"banks’ culpability for the financial crisis"	"EconomicOperands"
"banks’ investment operations pre-Glass-Steagall"	"EconomicOperands"
"banks’ investment operations pre-Glass-Steagall Act"	"EconomicOperands"
"barrier to international bank mergers"	"EconomicOperands"
"barriers"	"EconomicOperands"
"barriers and misuse of power"	"EconomicOperands"
"based upon"	"EconomicOperands"
"baseline"	"EconomicOperands"
"bases"	"EconomicOperands"
"basic"	"EconomicOperands"
"basic characteristic of US regulatory system"	"EconomicOperands"
"basic characteristics of US regulatory system"	"EconomicOperands"
"basic characteristics of regulatory system"	"EconomicOperands"
"basis of financial system"	"EconomicOperands"
"basis of the CFTC’s regulatory approach"	"EconomicOperands"
"basis swap"	"EconomicOperands"
"bear"	"EconomicOperands"
"became"	"EconomicOperands"
"become"	"EconomicOperands"
"become effective"	"EconomicOperands"
"becomes"	"EconomicOperands"
"begin"	"EconomicOperands"
"beginnings of change"	"EconomicOperands"
"behavior"	"EconomicOperands"
"behavioural analysis"	"EconomicOperands"
"behavioural and psychological research"	"EconomicOperands"
"behavioural bias"	"EconomicOperands"
"behavioural biases"	"EconomicOperands"
"behavioural economics"	"EconomicOperands"
"belief"	"EconomicOperands"
"believe"	"EconomicOperands"
"believed"	"EconomicOperands"
"believes"	"EconomicOperands"
"believes affects"	"EconomicOperands"
"belonged"	"EconomicOperands"
"belonging"	"EconomicOperands"
"benchmark"	"EconomicOperands"
"benchmarking the banking system"	"EconomicOperands"
"benchmarking the banking system, Fig.."	"EconomicOperands"
"beneficial"	"EconomicOperands"
"beneficial owner"	"EconomicOperands"
"beneficiaries"	"EconomicOperands"
"benefit"	"EconomicOperands"
"benefits"	"EconomicOperands"
"benefits and risks"	"EconomicOperands"
